"INCIDENT_ID","REPORTDATE","INCIDENT_ADDRESS","DISTRICT_ID","PRECINCT_ID","OFFENSE_CATEGORY_ID","MJ_RELATION_TYPE","NEIGHBORHOOD_ID"
"2016542332",2016-08-25,"1995 S BROADWAY ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"2014143842",2014-03-21,"1705 N FEDERAL BLVD, Denver, CO","1","121","Criminal Mischief-Property","INDUSTRY
","west-colfax"
"2017165035",2017-03-12,"2394 S BROADWAY ST, Denver, CO","3","313","Burglary","INDUSTRY
","rosedale"
"2017277748",2017-04-29,"2035 N PERRY ST, Denver, CO","1","121","Burglary","NON-INDUSTRY
","sloan-lake"
"201724741",2017-01-12,"4125 N ELATI ST, Denver, CO","1","112","Criminal Mischief-Property","INDUSTRY
","globeville"
"201724830",2017-01-12,"1770 S ACOMA ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"2016596160",2016-09-17,"399 S HARRISON ST, Denver, CO","3","311","Burglary","INDUSTRY
","belcaro"
"2017474790",2017-07-18,"2806 S LAMAR ST, Denver, CO","4","423","Criminal Mischief-Property","NON-INDUSTRY
","bear-valley"
"2017471154",2017-07-17,"130 N LIPAN ST, Denver, CO","3","311","Burglary","INDUSTRY
","baker"
"2017483750",2017-07-22,"468 S FEDERAL BLVD, Denver, CO","4","412","Burglary","INDUSTRY
","athmar-park"
"2016141282",2016-03-05,"3215 W AVONDALE DR, Denver, CO","1","122","Robbery-Street-Res","NON-INDUSTRY
","west-colfax"
"2016338452",2016-05-30,"W 29TH AVE / N HURON ST, Denver, CO","6","612","Agg ASLT-Firearm","NON-INDUSTRY
","five-points"
"2014647839",2014-12-06,"1480 W NEVADA PL, Denver, CO","4","412","Burglary","NON-INDUSTRY
","athmar-park"
"201619497",2016-01-10,"318 N GROVE ST, Denver, CO","4","411","Burglary","NON-INDUSTRY
","barnum"
"2016644670",2016-10-08,"1885 W DARTMOUTH AVE, Denver, CO","4","422","Burglary","INDUSTRY
","college-view-south-platte"
"2014454249",2014-08-28,"5194 N WASHINGTON ST, Denver, CO","1","112","All Other Crimes","INDUSTRY
","globeville"
"2014400923",2014-08-01,"777 N UMATILLA ST, Denver, CO","1","123","Criminal Mischief-Property","INDUSTRY
","lincoln-park"
"201433588",2014-01-20,"4573 N PECOS ST, Denver, CO","1","111","Burglary","INDUSTRY
","sunnyside"
"2016501432",2016-08-08,"4305 N BRIGHTON BLVD, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2016501289",2016-08-08,"970 S ONEIDA ST, Denver, CO","3","322","Burglary","INDUSTRY
","washington-virginia-vale"
"2013369836",2013-08-07,"1233 W ALAMEDA AVE, Denver, CO","4","411","Larceny","INDUSTRY
","valverde"
"2017283736",2017-05-02,"E 17TH AVE / N GRANT ST, Denver, CO","6","621","Simple Assault","NON-INDUSTRY
","north-capitol-hill"
"2017302041",2017-05-09,"2190 S JASON ST, Denver, CO","4","422","Larceny","INDUSTRY
","college-view-south-platte"
"2017281447",2017-05-01,"1080 N SHERIDAN BLVD, Denver, CO","1","122","Robbery-Street-Res","NON-INDUSTRY
","villa-park"
"2016492711",2016-08-04,"5010 N PARIS ST, Denver, CO","5","511","Burglary","INDUSTRY
","montbello"
"2016669500",2016-10-19,"1301 N MARION ST, Denver, CO","6","622","Burglary","INDUSTRY
","cheesman-park"
"20166007704",2016-08-07,"24200 E 78TH AVE, Denver, CO","7","759","Theft from Motor Vehicle","NON-INDUSTRY
","dia"
"2017484339",2017-07-22,"2426 S FEDERAL BLVD, Denver, CO","4","422","Burglary","INDUSTRY
","college-view-south-platte"
"201785392",2017-02-07,"183 W ALAMEDA AVE, Denver, CO","3","311","Burglary","INDUSTRY
","baker"
"2017165898",2017-03-12,"2900 BLOCK LARIMER ST, Denver, CO","2","211","Larceny","INDUSTRY
","five-points"
"2017420883",2017-06-27,"900 S BROADWAY ST, Denver, CO","3","313","Larceny","NON-INDUSTRY
","washington-park-west"
"2017447455",2017-07-07,"468 S FEDERAL BLVD, Denver, CO","4","412","Theft from Motor Vehicle","INDUSTRY
","athmar-park"
"2016606308",2016-09-21,"4975 N VASQUEZ BLVD, Denver, CO","2","212","Drug Offenses","INDUSTRY
","elyria-swansea"
"201785765",2017-02-07,"120 S KALAMATH ST, Denver, CO","3","311","Larceny","INDUSTRY
","baker"
"2017452915",2017-07-09,"171 N HAZEL CT, Denver, CO","4","411","Larceny","NON-INDUSTRY
","barnum"
"2016603620",2016-09-20,"2863 LARIMER ST, Denver, CO","2","211","All Other Crimes","INDUSTRY
","five-points"
"2016703787",2016-11-02,"6359 E EVANS AVE, Denver, CO","3","322","Larceny","INDUSTRY
","virginia-village"
"2016623996",2016-09-29,"2342 N OGDEN ST, Denver, CO","2","211","Burglary","NON-INDUSTRY
","five-points"
"2016625277",2016-09-29,"N MARIPOSA ST / W 37TH AVE, Denver, CO","1","113","Theft from Motor Vehicle","INDUSTRY
","highland"
"2016157324",2016-03-12,"4209 N DELAWARE ST, Denver, CO","1","112","Burglary","INDUSTRY
","globeville"
"2017172601",2017-03-15,"1555 CHAMPA ST, Denver, CO","6","611","All Other Crimes","INDUSTRY
","cbd"
"2017557722",2017-08-21,"1174 S CHEROKEE ST, Denver, CO","3","313","All Other Crimes","INDUSTRY
","overland"
"2017532052",2017-08-10,"2700 BLOCK W 38TH AVE, Denver, CO","1","113","Robbery-Street-Res","INDUSTRY
","highland"
"2017149809",2017-03-06,"4551 N LOGAN ST, Denver, CO","1","112","Robbery-Street-Res","NON-INDUSTRY
","globeville"
"201580481",2015-02-10,"330 N FEDERAL BLVD, Denver, CO","4","411","Larceny","INDUSTRY
","valverde"
"2017552869",2017-08-19,"2647 S LOWELL BLVD, Denver, CO","4","421","Burglary","NON-INDUSTRY
","harvey-park"
"2017527690",2017-08-09,"4400 N GRAPE ST, Denver, CO","2","221","Burglary","INDUSTRY
","northeast-park-hill"
"2017533507",2017-08-11,"20 E 9TH AVE, Denver, CO","6","623","Burglary","INDUSTRY
","capitol-hill"
"2017510091",2017-08-01,"420 N UTICA ST, Denver, CO","4","411","Burglary","NON-INDUSTRY
","barnum-west"
"2015679469",2015-11-20,"4620 N PEORIA ST, Denver, CO","5","521","Robbery-Street-Res","INDUSTRY
","montbello"
"201679396",2016-02-07,"3060 N CLAYTON ST, Denver, CO","2","213","Burglary","NON-INDUSTRY
","skyland"
"2016541563",2016-08-25,"2251 S BROADWAY ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"2016413112",2016-07-01,"1810 S BROADWAY ST, Denver, CO","3","313","Burglary","INDUSTRY
","platt-park"
"2016413163",2016-07-01,"3835 N ELM ST, Denver, CO","2","221","Burglary","INDUSTRY
","northeast-park-hill"
"2017492588",2017-07-25,"1800 BLOCK E COLFAX AVE, Denver, CO","6","622","Agg ASLT-Other","NON-INDUSTRY
","cheesman-park"
"2017176651",2017-03-17,"1178 S KALAMATH ST, Denver, CO","4","422","Burglary","INDUSTRY
","ruby-hill"
"2017423013",2017-06-28,"3995 E 50TH AVE, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2015755704",2015-12-30,"3450 N BRIGHTON BLVD, Denver, CO","2","211","All Other Crimes","INDUSTRY
","five-points"
"2016223154",2016-04-10,"815 S ONEIDA ST, Denver, CO","3","322","Burglary","NON-INDUSTRY
","washington-virginia-vale"
"2015691618",2015-11-27,"7739 E COLFAX AVE, Denver, CO","2","223","Burglary","INDUSTRY
","east-colfax"
"2015704226",2015-12-03,"E ARIZONA AVE / S BIRCH ST, Denver, CO","3","322","Simple Assault","NON-INDUSTRY
","virginia-village"
"2016110720",2016-02-21,"7739 E COLFAX AVE, Denver, CO","2","223","Burglary","INDUSTRY
","east-colfax"
"2017167432",2017-03-13,"82 S FEDERAL BLVD, Denver, CO","4","411","Burglary","INDUSTRY
","valverde"
"2017263872",2017-04-23,"4660 N PEORIA ST, Denver, CO","5","521","Robbery-Street-Res","NON-INDUSTRY
","montbello"
"2017135947",2017-02-28,"2707 W 38TH AVE, Denver, CO","1","111","Burglary","INDUSTRY
","sunnyside"
"2017152434",2017-03-07,"1011 W 45TH AVE, Denver, CO","1","112","All Other Crimes","INDUSTRY
","sunnyside"
"2015664238",2015-11-13,"1498 N IVANHOE ST, Denver, CO","2","222","Burglary","INDUSTRY
","montclair"
"2015664278",2015-11-13,"3888 E 45TH AVE, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2017188103",2017-03-22,"1865 S ACOMA ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"2017151765",2017-03-06,"2207 N HOOKER ST, Denver, CO","1","121","Burglary","NON-INDUSTRY
","sloan-lake"
"2017262996",2017-04-22,"3435 S YOSEMITE ST, Denver, CO","3","323","Burglary","INDUSTRY
","hampden"
"2017267756",2017-04-25,"2251 S BROADWAY ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"2017243081",2017-04-14,"1045 N DOWNING ST, Denver, CO","6","623","Burglary","NON-INDUSTRY
","capitol-hill"
"2017168135",2017-03-13,"10555 E 45TH AVE, Denver, CO","5","511","Criminal Mischief-Property","INDUSTRY
","montbello"
"2016114594",2016-02-23,"3450 N BRIGHTON BLVD, Denver, CO","2","211","Burglary","INDUSTRY
","five-points"
"201599810",2015-02-20,"4620 N PEORIA ST, Denver, CO","5","521","Drug Offenses","INDUSTRY
","montbello"
"2016277659",2016-05-04,"8151 E COLFAX AVE, Denver, CO","2","223","Larceny","INDUSTRY
","east-colfax"
"2017136467",2017-02-28,"2209 W 32ND AVE, Denver, CO","1","113","Burglary","INDUSTRY
","highland"
"2016270384",2016-05-01,"4641 N CLAYTON ST, Denver, CO","2","212","Burglary","NON-INDUSTRY
","elyria-swansea"
"201629060",2016-01-14,"4809 N CLAYTON ST, Denver, CO","2","212","Burglary","NON-INDUSTRY
","elyria-swansea"
"2016178429",2016-03-21,"6715 E UNION AVE, Denver, CO","3","324","Burglary","NON-INDUSTRY
","southmoor-park"
"2017549616",2017-08-18,"4980 N JACKSON ST, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2016247193",2016-04-21,"3900 N ELATI ST, Denver, CO","1","112","Robbery-Street-Res","NON-INDUSTRY
","globeville"
"2014434814",2014-08-18,"919 N LOWELL BLVD, Denver, CO","1","122","Burglary","NON-INDUSTRY
","villa-park"
"2014149570",2014-03-24,"4012 W 38TH AVE, Denver, CO","1","113","Burglary","INDUSTRY
","west-highland"
"201427938",2014-01-17,"2707 W 38TH AVE, Denver, CO","1","111","Burglary","INDUSTRY
","sunnyside"
"2014432722",2014-08-17,"2042 ARAPAHOE ST, Denver, CO","6","611","Robbery-Business","INDUSTRY
","five-points"
"2014352103",2014-07-08,"1233 W ALAMEDA AVE, Denver, CO","4","411","Burglary","INDUSTRY
","valverde"
"2013516094",2013-10-26,"600 BLOCK E COLFAX AVE, Denver, CO","6","623","Robbery-Street-Res","NON-INDUSTRY
","capitol-hill"
"2014423100",2014-08-13,"211 N WYANDOT ST, Denver, CO","4","411","Burglary","INDUSTRY
","valverde"
"201374669",2013-02-15,"5670 E EVANS AVE, Denver, CO","3","323","Criminal Mischief-Property","INDUSTRY
","goldsmith"
"2013471031",2013-09-30,"550 N ALTON WAY, Denver, CO","3","321","Simple Assault","NON-INDUSTRY
","lowry-field"
"2013471031",2013-09-30,"550 N ALTON WAY, Denver, CO","3","321","Criminal Mischief-Vehicle","NON-INDUSTRY
","lowry-field"
"2013471031",2013-09-30,"550 N ALTON WAY, Denver, CO","3","321","All Other Crimes","NON-INDUSTRY
","lowry-field"
"2013321349",2013-07-12,"835 E 50TH AVE, Denver, CO","1","112","Burglary","INDUSTRY
","globeville"
"201348828",2013-01-30,"20372 E 40TH PL, Denver, CO","5","523","Burglary","NON-INDUSTRY
","gateway-green-valley-ranch"
"2014621699",2014-11-22,"3760 W KENTUCKY AVE, Denver, CO","4","412","Robbery-Street-Res","NON-INDUSTRY
","westwood"
"2014530626",2014-10-06,"2042 ARAPAHOE ST, Denver, CO","6","611","Robbery-Street-Res","INDUSTRY
","five-points"
"2014362122",2014-07-13,"2042 ARAPAHOE ST, Denver, CO","6","611","All Other Crimes","INDUSTRY
","five-points"
"2013374313",2013-08-09,"3643 N GRAPE ST, Denver, CO","2","221","Burglary","NON-INDUSTRY
","northeast-park-hill"
"2014340194",2014-07-02,"20 E COLORADO AVE, Denver, CO","3","313","Robbery-Business","NON-INDUSTRY
","platt-park"
"2014305228",2014-06-14,"4840 N JACKSON ST, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2014570476",2014-10-26,"11080 E 47TH AVE, Denver, CO","5","511","Robbery-Business","INDUSTRY
","montbello"
"2014399981",2014-08-01,"4501 WYNKOOP ST, Denver, CO","2","212","Larceny","INDUSTRY
","elyria-swansea"
"201389399",2013-02-23,"1145 S CHEROKEE ST, Denver, CO","3","313","Robbery-Street-Res","NON-INDUSTRY
","overland"
"2014296740",2014-06-12,"4935 N SHERMAN ST, Denver, CO","1","112","Simple Assault","NON-INDUSTRY
","globeville"
"2014466416",2014-09-03,"1625 S QUIETO CT, Denver, CO","4","422","Auto Theft","NON-INDUSTRY
","ruby-hill"
"2013563277",2013-11-22,"2438 LARIMER ST, Denver, CO","6","612","Criminal Mischief-Property","INDUSTRY
","five-points"
"2014295824",2014-06-10,"6858 E EVANS AVE, Denver, CO","3","323","Burglary","INDUSTRY
","goldsmith"
"2014601683",2014-11-11,"1800 N DOWNING ST, Denver, CO","6","622","Robbery-Street-Res","NON-INDUSTRY
","city-park-west"
"201397801",2013-03-01,"2300 S CHEROKEE ST, Denver, CO","3","313","Drug Offenses","NON-INDUSTRY
","overland"
"2013353292",2013-07-29,"5195 E 39TH AVE, Denver, CO","2","221","All Other Crimes","INDUSTRY
","northeast-park-hill"
"201414506",2014-01-09,"7300 BLOCK E COLFAX AVE, Denver, CO","2","223","Robbery-Street-Res","NON-INDUSTRY
","east-colfax"
"2013345446",2013-07-25,"2910 S BRYANT ST, Denver, CO","4","422","Agg ASLT-Other","NON-INDUSTRY
","college-view-south-platte"
"2014197488",2014-04-19,"3850 E 48TH AVE, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2013429667",2013-09-08,"543 N BRYANT ST, Denver, CO","4","411","Burglary","INDUSTRY
","valverde"
"2014195259",2014-04-18,"4945 N PEARL ST, Denver, CO","1","112","Burglary","INDUSTRY
","globeville"
"2014501078",2014-09-21,"8135 E COLFAX AVE, Denver, CO","2","223","Agg ASLT-Other","NON-INDUSTRY
","east-colfax"
"2014515184",2014-09-28,"4460 N JULIAN ST, Denver, CO","1","111","Larceny","NON-INDUSTRY
","berkeley"
"2014576141",2014-10-29,"725 N OSCEOLA ST, Denver, CO","1","122","Burglary","NON-INDUSTRY
","villa-park"
"2013447886",2013-09-18,"4373 N JASON ST, Denver, CO","1","112","Burglary","NON-INDUSTRY
","sunnyside"
"2014276106",2014-05-30,"20 E 9TH AVE, Denver, CO","6","623","Burglary","INDUSTRY
","capitol-hill"
"2013511207",2013-10-23,"527 E MISSISSIPPI AVE, Denver, CO","3","312","Larceny","INDUSTRY
","washington-park-west"
"2013338406",2013-07-21,"1755 S BROADWAY ST, Denver, CO","3","313","Criminal Mischief-Property","INDUSTRY
","overland"
"2015405306",2015-07-18,"4335 N RACE ST, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2014169319",2014-04-04,"29TH ST / CALIFORNIA ST, Denver, CO","2","211","Robbery-Street-Res","NON-INDUSTRY
","five-points"
"2014296404",2014-06-10,"1328 N CORONA ST, Denver, CO","6","623","Burglary","NON-INDUSTRY
","capitol-hill"
"201468458",2014-02-09,"1201 W CUSTER PL, Denver, CO","4","412","Burglary","INDUSTRY
","athmar-park"
"2015155785",2015-03-21,"3801 E 40TH AVE, Denver, CO","2","212","Agg ASLT-Firearm","NON-INDUSTRY
","elyria-swansea"
"20149936",2014-01-07,"2601 W ALAMEDA AVE, Denver, CO","4","411","Burglary","INDUSTRY
","valverde"
"2015399366",2015-07-15,"W 13TH AVE / N KNOX CT, Denver, CO","1","122","Robbery-Street-Res","INDUSTRY
","west-colfax"
"2015351637",2015-06-24,"1400 BLOCK N MARIPOSA ST, Denver, CO","1","123","Robbery-Street-Res","NON-INDUSTRY
","lincoln-park"
"2015371496",2015-07-03,"4228 N YORK ST, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2014228067",2014-05-05,"4945 N PEARL ST, Denver, CO","1","112","Burglary","INDUSTRY
","globeville"
"2014436128",2014-08-19,"5885 E EVANS AVE, Denver, CO","3","322","Burglary","INDUSTRY
","virginia-village"
"2014372820",2014-07-18,"4801 S WADSWORTH WAY, Denver, CO","4","423","Larceny","NON-INDUSTRY
","marston"
"2015329213",2015-06-13,"18TH ST / MARKET ST, Denver, CO","6","612","Robbery-Street-Res","NON-INDUSTRY
","union-station"
"2015288724",2015-05-26,"1250 5TH ST, Denver, CO","1","123","Larceny","NON-INDUSTRY
","auraria"
"2015117743",2015-03-02,"155 N FEDERAL BLVD, Denver, CO","4","411","Larceny","INDUSTRY
","barnum"
"201517389",2015-01-10,"5475 N PEORIA ST, Denver, CO","5","511","Burglary","INDUSTRY
","montbello"
"2014409046",2014-08-06,"10700 E DARTMOUTH AVE, Denver, CO","3","323","Burglary","NON-INDUSTRY
","kennedy"
"2014435453",2014-08-19,"4573 N PECOS ST, Denver, CO","1","111","Burglary","INDUSTRY
","sunnyside"
"2014577287",2014-10-30,"777 N CANOSA CT, Denver, CO","1","122","Criminal Mischief-Property","INDUSTRY
","sun-valley"
"2014409842",2014-08-06,"5100 N TEJON ST, Denver, CO","1","111","All Other Crimes","NON-INDUSTRY
","chaffee-park"
"2014567448",2014-10-25,"4105 N JASON ST, Denver, CO","1","112","Burglary","INDUSTRY
","sunnyside"
"2015353699",2015-06-25,"1755 S BROADWAY ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"201488398",2014-02-19,"712 N MEADE ST, Denver, CO","1","122","Burglary","NON-INDUSTRY
","villa-park"
"2014462716",2014-09-02,"5100 W 38TH AVE, Denver, CO","1","113","Burglary","INDUSTRY
","west-highland"
"2014420707",2014-08-11,"6363 E EVANS AVE, Denver, CO","3","322","Burglary","INDUSTRY
","virginia-village"
"201533690",2015-01-18,"2690 N GRAPE ST, Denver, CO","2","222","All Other Crimes","NON-INDUSTRY
","north-park-hill"
"2014631693",2014-11-28,"2001 S BROADWAY ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"201482185",2014-02-16,"2008 N FEDERAL BLVD, Denver, CO","1","121","Criminal Mischief-Property","INDUSTRY
","jefferson-park"
"2014397776",2014-07-31,"310 N ST PAUL ST, Denver, CO","3","311","Larceny","INDUSTRY
","cherry-creek"
"2014417594",2014-08-10,"6858 E EVANS AVE, Denver, CO","3","323","Burglary","INDUSTRY
","goldsmith"
"2014673549",2014-12-20,"74 N FEDERAL BLVD, Denver, CO","4","411","Robbery-Street-Res","INDUSTRY
","valverde"
"201510609",2015-01-06,"8100 E COLFAX AVE, Denver, CO","2","223","Agg ASLT-Firearm","NON-INDUSTRY
","east-colfax"
"2015168873",2015-03-28,"1617 W 12TH AVE, Denver, CO","1","123","All Other Crimes","INDUSTRY
","lincoln-park"
"201452825",2014-01-31,"2175 S PLATTE RIVER DR, Denver, CO","4","422","Burglary","INDUSTRY
","college-view-south-platte"
"2015345582",2015-06-21,"1241 N MARION ST, Denver, CO","6","622","Burglary","NON-INDUSTRY
","cheesman-park"
"201494755",2014-02-23,"1810 S BROADWAY ST, Denver, CO","3","313","Criminal Mischief-Property","INDUSTRY
","platt-park"
"2014667147",2014-12-17,"1600 BLOCK N FEDERAL BLVD, Denver, CO","1","121","Agg ASLT-Other","NON-INDUSTRY
","sun-valley"
"201535540",2015-01-19,"3995 E 50TH AVE, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"20151514",2015-01-02,"870 N NAVAJO ST, Denver, CO","1","123","All Other Crimes","INDUSTRY
","lincoln-park"
"20151514",2015-01-02,"870 N NAVAJO ST, Denver, CO","1","123","Criminal Mischief-Property","INDUSTRY
","lincoln-park"
"2015265175",2015-05-14,"219 N VALLEJO ST, Denver, CO","4","411","Larceny","INDUSTRY
","valverde"
"2015278044",2015-05-21,"870 N NAVAJO ST, Denver, CO","1","123","Burglary","INDUSTRY
","lincoln-park"
"2015383256",2015-07-08,"6853 LEETSDALE DR, Denver, CO","3","322","Burglary","INDUSTRY
","washington-virginia-vale"
"2015383404",2015-07-08,"735 W BAYAUD AVE, Denver, CO","3","311","Burglary","INDUSTRY
","baker"
"2015277642",2015-05-20,"3690 N ELM ST, Denver, CO","2","221","Burglary","NON-INDUSTRY
","northeast-park-hill"
"2015504394",2015-09-01,"445 N FEDERAL BLVD, Denver, CO","4","411","Theft from Motor Vehicle","INDUSTRY
","barnum"
"2015351217",2015-06-24,"835 E 50TH AVE, Denver, CO","1","112","Burglary","INDUSTRY
","globeville"
"2015266856",2015-05-15,"4620 N PEORIA ST, Denver, CO","5","521","All Other Crimes","INDUSTRY
","montbello"
"2015185131",2015-04-05,"E 19TH AVE / N OLIVE ST, Denver, CO","2","223","Simple Assault","NON-INDUSTRY
","south-park-hill"
"2014429315",2014-08-16,"2116 S KALAMATH ST, Denver, CO","4","422","Burglary","INDUSTRY
","college-view-south-platte"
"20143811",2014-01-03,"2748 W ALAMEDA AVE, Denver, CO","4","412","Criminal Mischief-Property","INDUSTRY
","athmar-park"
"2014311723",2014-06-18,"7755 E QUINCY AVE, Denver, CO","3","324","Burglary","NON-INDUSTRY
","hampden-south"
"201427815",2014-01-17,"2057 S BROADWAY ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"2017570165",2017-08-26,"900 N VALLEJO ST, Denver, CO","1","123","Burglary","INDUSTRY
","lincoln-park"
"201765337",2017-01-30,"1568 S BROADWAY ST, Denver, CO","3","313","Burglary","INDUSTRY
","platt-park"
"201778362",2017-02-04,"2390 S BROADWAY ST, Denver, CO","3","313","Burglary","INDUSTRY
","rosedale"
"2017524966",2017-08-08,"3702 W QUINCY AVE, Denver, CO","4","423","Burglary","INDUSTRY
","fort-logan"
"2017514254",2017-08-01,"2035 N PERRY ST, Denver, CO","1","121","Burglary","NON-INDUSTRY
","sloan-lake"
"2017131638",2017-02-26,"2390 S BROADWAY ST, Denver, CO","3","313","Burglary","INDUSTRY
","rosedale"
"2017417485",2017-06-26,"219 N VALLEJO ST, Denver, CO","4","411","Criminal Mischief-Property","INDUSTRY
","valverde"
"2017521911",2017-08-06,"2245 N SYRACUSE ST, Denver, CO","2","223","Burglary","NON-INDUSTRY
","east-colfax"
"2017458777",2017-07-12,"3240 N PERRY ST, Denver, CO","1","113","Burglary","NON-INDUSTRY
","west-highland"
"2017121252",2017-02-21,"2748 W ALAMEDA AVE, Denver, CO","4","412","Larceny","INDUSTRY
","athmar-park"
"2017595562",2017-09-05,"10555 E 45TH AVE, Denver, CO","5","511","Criminal Mischief-Property","INDUSTRY
","montbello"
"201797828",2017-02-12,"1736 N DOWNING ST, Denver, CO","6","622","Burglary","INDUSTRY
","city-park-west"
"201795714",2017-02-11,"7739 E COLFAX AVE, Denver, CO","2","223","Burglary","INDUSTRY
","east-colfax"
"2017443974",2017-07-06,"1501 N COLORADO BLVD, Denver, CO","2","213","Simple Assault","NON-INDUSTRY
","city-park"
"2017131868",2017-02-26,"5201 W 48TH AVE, Denver, CO","1","111","Burglary","INDUSTRY
","regis"
"2017395592",2017-06-17,"3435 S YOSEMITE ST, Denver, CO","3","323","Burglary","INDUSTRY
","hampden"
"2017395946",2017-06-17,"6625 LEETSDALE DR, Denver, CO","3","322","Burglary","INDUSTRY
","washington-virginia-vale"
"2017393615",2017-06-16,"4 S SANTA FE DR, Denver, CO","3","311","Burglary","INDUSTRY
","baker"
"2017500511",2017-07-28,"5130 E COLFAX AVE, Denver, CO","2","222","Robbery-Business","INDUSTRY
","hale"
"2017530162",2017-08-10,"1055 19TH ST, Denver, CO","6","611","Robbery-Street-Res","NON-INDUSTRY
","cbd"
"201778267",2017-02-04,"260 N BROADWAY ST, Denver, CO","3","311","Criminal Mischief-Property","INDUSTRY
","speer"
"2017601900",2017-09-07,"4975 N VASQUEZ BLVD, Denver, CO","2","212","All Other Crimes","INDUSTRY
","elyria-swansea"
"2017409369",2017-06-22,"4935 N YORK ST, Denver, CO","2","212","All Other Crimes","INDUSTRY
","elyria-swansea"
"2017359334",2017-06-05,"879 N FEDERAL BLVD, Denver, CO","1","122","All Other Crimes","INDUSTRY
","villa-park"
"2017169890",2017-03-14,"10700 E DARTMOUTH AVE, Denver, CO","3","323","Larceny","NON-INDUSTRY
","kennedy"
"2017410206",2017-06-23,"2035 N PERRY ST, Denver, CO","1","121","Burglary","NON-INDUSTRY
","sloan-lake"
"2017568217",2017-08-25,"4750 N NOME ST, Denver, CO","5","511","Larceny","INDUSTRY
","montbello"
"2017563174",2017-08-23,"4095 N JACKSON ST, Denver, CO","2","212","Larceny","INDUSTRY
","elyria-swansea"
"201774679",2017-02-02,"10555 E 45TH AVE, Denver, CO","5","511","Criminal Mischief-Property","INDUSTRY
","montbello"
"2017444036",2017-07-06,"4400 N GRAPE ST, Denver, CO","2","221","Burglary","INDUSTRY
","northeast-park-hill"
"2017227103",2017-04-08,"1160 N HOLLY ST, Denver, CO","2","222","Robbery-Street-Res","NON-INDUSTRY
","montclair"
"2017458791",2017-07-12,"2035 N PERRY ST, Denver, CO","1","121","Burglary","NON-INDUSTRY
","sloan-lake"
"2017655509",2017-09-30,"2268 S DELAWARE ST, Denver, CO","3","313","Burglary","INDUSTRY
","overland"
"2016437390",2016-07-11,"330 S DAYTON ST, Denver, CO","3","321","Burglary","INDUSTRY
","windsor"
"2016315074",2016-05-20,"3460 W 32ND AVE, Denver, CO","1","113","All Other Crimes","INDUSTRY
","west-highland"
"2016323167",2016-05-24,"4095 N JACKSON ST, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"2015715589",2015-12-09,"1505 S FEDERAL BLVD, Denver, CO","4","421","All Other Crimes","NON-INDUSTRY
","mar-lee"
"2017839228",2017-12-16,"7741 E COLFAX AVE, Denver, CO","2","223","Larceny","INDUSTRY
","east-colfax"
"2016478645",2016-07-29,"1178 S KALAMATH ST, Denver, CO","4","422","Burglary","INDUSTRY
","ruby-hill"
"2017645179",2017-09-25,"750 N CANOSA CT, Denver, CO","1","122","All Other Crimes","INDUSTRY
","sun-valley"
"2017652968",2017-09-29,"1941 W EVANS AVE, Denver, CO","4","422","Larceny","INDUSTRY
","college-view-south-platte"
"2016589466",2016-09-14,"399 S HARRISON ST, Denver, CO","3","311","Burglary","INDUSTRY
","belcaro"
"2016549754",2016-08-28,"3954 N WILLIAMS ST, Denver, CO","2","211","Burglary","INDUSTRY
","cole"
"2017459275",2017-07-12,"4501 N ADAMS ST, Denver, CO","2","212","Burglary","INDUSTRY
","elyria-swansea"
"20166003908",2016-04-25,"4800 N NOME ST, Denver, CO","5","511","Criminal Mischief-Property","INDUSTRY
","montbello"
"2017698888",2017-10-18,"468 S FEDERAL BLVD, Denver, CO","4","412","Burglary","INDUSTRY
","athmar-park"
"2017595806",2017-09-05,"3980 N FRANKLIN ST, Denver, CO","2","211","Larceny","INDUSTRY
","cole"
"2017651394",2017-09-28,"8101 E NORTHFIELD BLVD, Denver, CO","5","511","Simple Assault","NON-INDUSTRY
","stapleton"
"2017822688",2017-12-09,"14456 E OLMSTED DR, Denver, CO","5","521","Burglary","NON-INDUSTRY
","montbello"
"2017824810",2017-12-10,"2042 ARAPAHOE ST, Denver, CO","6","611","Robbery-Street-Res","INDUSTRY
","five-points"
